id,wegklasse,hoogteniveau,straatnaam,indicatie_voet_fiets,indicatie_brug,indicatie_tunnel,indicatie_ov_bus,indicatie_spoor,indicatie_toegankelijkheid,type_veer_route,minimum_breedte,maximum_breedte,gewogen_gemiddelde_breedte,weight,maximum_snelheid,start_node_id,end_node_id,datum_extractie,geometrie,geometrie_epsg_4326
748749,osm_platform,1,Station Noord,True,False,False,True,False,False,,,,,27.04,0.0,1045792,1045673,2023-07-25,"SRID=28992;LINESTRING(124115.757625326 490530.749623534,124101.143901043 490542.413081296,124094.629398436 490547.616757811)","[(52.401742204158914, 4.933394401272107), (52.401846204158964, 4.933178601271905), (52.40189260415896, 4.9330824012717995)]"
748750,osm_platform,1,Station Noord,True,False,False,True,False,False,,,,,27.04,0.0,1045795,1045768,2023-07-25,"SRID=28992;LINESTRING(124119.434139849 490535.321982843,124104.820490376 490546.996556214,124098.305990055 490552.200227917)","[(52.40178350415891, 4.933448001272162), (52.40188760415896, 4.933232201271957), (52.40193400415895, 4.933136001271861)]"
753188,osm_platform,0,Sacharovlaan,True,False,False,True,False,False,,,,,0.34,0.0,142779,142780,2023-07-25,"SRID=28992;LINESTRING(117035.43019724 477242.97250595,117035.733573849 477242.829268462)","[(52.28187710408811, 4.830859601163913), (52.281875837677624, 4.830864062840231)]"
753192,osm_platform,0,Sacharovlaan,True,False,False,True,False,False,,,,,14.61,0.0,142780,142789,2023-07-25,"SRID=28992;LINESTRING(117035.733573849 477242.829268462,117046.329983616 477237.826235683,117048.947863442 477236.593344965)","[(52.281875837677624, 4.830864062840231), (52.28183160408806, 4.831019901164077), (52.28182070408804, 4.8310584011641)]"
753193,osm_platform,0,Schinkeldijkje,True,False,False,True,False,False,,,,,16.6,0.0,144809,144805,2023-07-25,"SRID=28992;LINESTRING(116757.526241353 478304.922546384,116755.64157238 478303.835569095,116743.147847453 478296.621905245)","[(52.291402004093776, 4.826667001160179), (52.29139210409375, 4.826639501160146), (52.29132640409377, 4.826457201159968)]"
753195,osm_platform,0,Schinkeldijkje,True,False,False,True,False,False,,,,,18.65,0.0,144806,133097,2023-07-25,"SRID=28992;LINESTRING(116749.233940003 478308.113273052,116735.772212651 478301.007253507,116732.744154225 478299.406172346)","[(52.291430104093834, 4.826545101160065), (52.29136530409382, 4.826348601159857), (52.29135070409379, 4.826304401159812)]"
755724,osm_platform,0,Hoofdenburg,True,False,False,True,False,False,,,,,1.42,0.0,806797,806795,2023-07-25,"SRID=28992;LINESTRING(123071.929963691 478822.716444946,123070.767838754 478821.908027685)","[(52.29645814325396, 4.9191677996691885), (52.29645081022272, 4.919150841021043)]"
755725,osm_platform,0,Hoofdenburg,True,False,False,True,False,False,,,,,5.15,0.0,806883,806797,2023-07-25,"SRID=28992;LINESTRING(123076.159460059 478825.658639679,123071.929963691 478822.716444946)","[(52.29648483143891, 4.919229519879642), (52.29645814325396, 4.9191677996691885)]"
755728,osm_platform,0,Hoofdenburg,True,False,False,True,False,False,,,,,3.24,0.0,806884,806883,2023-07-25,"SRID=28992;LINESTRING(123078.817028247 478827.507718817,123077.090149161 478826.306061578,123076.159460059 478825.658639679)","[(52.296501604096605, 4.919268301253032), (52.29649070409663, 4.919243101253013), (52.29648483143891, 4.919229519879642)]"
755778,osm_platform,0,De Entree,True,False,False,True,False,False,,,,,18.74,0.0,816944,816936,2023-07-25,"SRID=28992;LINESTRING(124266.7329645 480455.741439401,124254.915964148 480449.394839377,124250.222013146 480446.876030872)","[(52.31120290410531, 4.936533201270993), (52.311145204105294, 4.93636050127081), (52.31112230410527, 4.936291901270736)]"
755782,osm_platform,0,Kerkweg,True,False,False,True,False,False,,,,,10.71,0.0,126527,126528,2023-07-25,"SRID=28992;LINESTRING(115142.046018316 477318.535807634,115151.470526033 477323.632446648)","[(52.28242240408846, 4.803105801136181), (52.28246889153862, 4.803243304198774)]"
755786,osm_platform,0,Kerkweg,True,False,False,True,False,False,,,,,6.33,0.0,126528,126534,2023-07-25,"SRID=28992;LINESTRING(115151.470526033 477323.632446648,115152.628646646 477324.258741716,115157.035838076 477326.6488856)","[(52.28246889153862, 4.803243304198774), (52.28247460408849, 4.803260201136331), (52.2824964040885, 4.8033245011364025)]"
755787,osm_platform,0,Aalsmeerderweg 481,True,False,False,True,False,False,,,,,2.64,0.0,130389,130390,2023-07-25,"SRID=28992;LINESTRING(116391.34444337 477963.746147383,116390.060271729 477966.052316443)","[(52.288310167800944, 4.821338985420336), (52.28833080409199, 4.821319901154687)]"
755789,osm_platform,0,Aalsmeerderweg 481,True,False,False,True,False,False,,,,,14.99,0.0,130234,130389,2023-07-25,"SRID=28992;LINESTRING(116398.639772176 477950.652714773,116392.294285548 477962.040381136,116391.34444337 477963.746147383)","[(52.2881930040919, 4.821447401154808), (52.28829490409194, 4.8213531011547195), (52.288310167800944, 4.821338985420336)]"
755790,osm_platform,0,Aalsmeerderweg 481,True,False,False,True,False,False,,,,,15.63,0.0,130220,130222,2023-07-25,"SRID=28992;LINESTRING(116371.260628339 477946.627127879,116377.572667664 477935.328709603,116378.884890948 477932.981849498)","[(52.28815490409184, 4.821046601154399), (52.288053804091795, 4.821140401154493), (52.2880328040918, 4.821159901154512)]"
755804,osm_platform,0,Zwarte Pad,True,False,False,True,False,False,,,,,10.95,0.0,145646,145647,2023-07-25,"SRID=28992;LINESTRING(117109.538006277 478497.85517536,117117.157336745 478502.125118797,117119.089604808 478503.211868166)","[(52.29316030409481, 4.831804701165401), (52.29319920409487, 4.83191590116552), (52.293209104094906, 4.831944101165541)]"
755806,osm_platform,0,Pastoor Brouwerslaan,True,False,False,True,False,False,,,,,18.72,0.0,148490,148487,2023-07-25,"SRID=28992;LINESTRING(117451.390079647 478472.271742049,117447.927153313 478473.555349822,117433.830291423 478478.747300792)","[(52.29295380409468, 4.836818201170403), (52.29296510409473, 4.836767301170353), (52.29301080409475, 4.836560101170149)]"
755811,osm_platform,0,Pastoor Brouwerslaan,True,False,False,True,False,False,,,,,17.41,0.0,148484,148488,2023-07-25,"SRID=28992;LINESTRING(117416.17382856 478493.145889139,117418.623111807 478492.24826865,117432.529744983 478487.168985683)","[(52.29313900409483, 4.836299701169906), (52.29313110409476, 4.836335701169937), (52.2930864040948, 4.836540101170141)]"
755836,osm_platform,0,Binnenhof,True,False,False,True,False,False,,,,,12.41,0.0,417075,417072,2023-07-25,"SRID=28992;LINESTRING(119251.833075386 479393.753638077,119263.329150189 479389.076911211)","[(52.30135540409968, 4.863110301197102), (52.30131411927479, 4.86327933057164)]"
755837,osm_platform,0,Binnenhof,True,False,False,True,False,False,,,,,9.92,0.0,417072,417124,2023-07-25,"SRID=28992;LINESTRING(119263.329150189 479389.076911211,119272.522429296 479385.3369864)","[(52.30131411927479, 4.86327933057164), (52.30128110409964, 4.863414501197415)]"
755846,osm_platform,0,Maalderij,True,False,False,True,False,False,,,,,10.92,0.0,153897,153894,2023-07-25,"SRID=28992;LINESTRING(117787.205539717 478347.596047547,117785.634272481 478348.230964065,117777.098055604 478351.722218199)","[(52.29185610409406, 4.8417541011752885), (52.29186170409402, 4.841731001175271), (52.291892504094065, 4.841605501175148)]"
755851,osm_platform,0,Maalderij,True,False,False,True,False,False,,,,,13.01,0.0,153896,153907,2023-07-25,"SRID=28992;LINESTRING(117781.284358188 478356.786757396,117783.49599776 478356.024627754,117793.588032257 478352.566189494)","[(52.2919383040941, 4.841666301175205), (52.291931604094096, 4.8416988011752355), (52.2919012040941, 4.84184710117539)]"
755854,osm_platform,0,Lindenlaan,True,False,False,True,False,False,,,,,32.29,0.0,155559,155598,2023-07-25,"SRID=28992;LINESTRING(118152.221334548 478853.354614122,118180.092737443 478864.830114799,118182.077212605 478865.649846577)","[(52.29642610409674, 4.847048901180807), (52.29653110409682, 4.847456201181215), (52.296538604096824, 4.847485201181252)]"
755859,osm_platform,0,Lindenlaan,True,False,False,True,False,False,,,,,21.99,0.0,155604,155561,2023-07-25,"SRID=28992;LINESTRING(118177.339043795 478880.72844587,118159.84627069 478872.313383316,118157.525298885 478871.1957454)","[(52.29667380409692, 4.84741410118118), (52.29659700409688, 4.847158601180925), (52.296586804096826, 4.847124701180892)]"
755864,osm_platform,0,Keizer Karelplein,True,False,False,True,False,False,,,,,0.1,0.0,162167,162166,2023-07-25,"SRID=28992;LINESTRING(118601.321758282 479080.841635358,118601.240132998 479080.786847465)","[(52.298500501896285, 4.8536074918356515), (52.298500004097974, 4.853606301187458)]"
755869,osm_platform,0,Keizer Karelplein,True,False,False,True,False,False,,,,,18.58,0.0,162171,162167,2023-07-25,"SRID=28992;LINESTRING(118616.747527621 479091.190883378,118613.292140825 479088.876303148,118601.321758282 479080.841635358)","[(52.29859453456332, 4.853832504774633), (52.29857350409805, 4.853782101187652), (52.298500501896285, 4.8536074918356515)]"
755873,osm_platform,0,Keizer Karelplein,True,False,False,True,False,False,,,,,0.63,0.0,162172,162171,2023-07-25,"SRID=28992;LINESTRING(118617.268294747 479091.539717637,118616.747527621 479091.190883378)","[(52.29859770409806, 4.853840101187711), (52.29859453456332, 4.853832504774633)]"
755876,osm_platform,0,Stadstuinen,True,False,False,True,False,False,,,,,15.51,0.0,423532,423485,2023-07-25,"SRID=28992;LINESTRING(119617.552585473 479467.152351029,119611.842418066 479452.728495092)","[(52.302038704100056, 4.868464101202494), (52.3019087041, 4.8683819012024045)]"
755880,osm_platform,0,Stadstuinen,True,False,False,True,False,False,,,,,9.61,0.0,423472,423491,2023-07-25,"SRID=28992;LINESTRING(119597.88477031 479457.267945735,119601.545625543 479466.149171647)","[(52.30194860410002, 4.868176801202203), (52.302028658643046, 4.868229538606918)]"
755881,osm_platform,0,Ziekenhuis,True,False,False,True,False,False,,,,,17.59,0.0,412314,412351,2023-07-25,"SRID=28992;LINESTRING(119839.418342002 478572.163606308,119846.035859615 478588.46166689)","[(52.29400930409524, 4.871810001205459), (52.29415620409536, 4.871905301205555)]"
755883,osm_platform,0,Stadstuinen,True,False,False,True,False,False,,,,,10.35,0.0,423491,423492,2023-07-25,"SRID=28992;LINESTRING(119601.545625543 479466.149171647,119605.506328614 479475.705972161)","[(52.302028658643046, 4.868229538606918), (52.30211480410009, 4.868286601202315)]"
755885,osm_platform,0,In de Wolken,True,False,False,True,False,False,,,,,15.75,0.0,409445,409444,2023-07-25,"SRID=28992;LINESTRING(119690.451388348 478306.295633426,119684.990115715 478291.525008144)","[(52.29161030409387, 4.869654301203184), (52.29147720409375, 4.869575801203104)]"
755886,osm_platform,0,In de Wolken,True,False,False,True,False,False,,,,,13.99,0.0,409535,409528,2023-07-25,"SRID=28992;LINESTRING(119728.383260994 478351.889201726,119722.792766231 478339.066625116)","[(52.29202250409408, 4.870205501203747), (52.29190690409406, 4.870124901203673)]"
755888,osm_platform,0,Groenhof,True,False,False,True,False,False,,,,,18.38,0.0,407026,407073,2023-07-25,"SRID=28992;LINESTRING(119570.883019925 477984.232072306,119584.048623248 477971.408892811)","[(52.28870810409208, 4.867935601201331), (52.28859370409205, 4.868129901201518)]"
755892,osm_platform,0,Groenhof,True,False,False,True,False,False,,,,,22.66,0.0,407128,407186,2023-07-25,"SRID=28992;LINESTRING(119586.241268348 478070.876798957,119598.413911717 478089.994321588)","[(52.28948780409256, 4.868151601201578), (52.289660404092665, 4.868328001201759)]"
755893,osm_platform,0,Watercirkel,True,False,False,True,False,False,,,,,16.85,0.0,406784,406778,2023-07-25,"SRID=28992;LINESTRING(119570.33442143 477749.45208591,119564.278557251 477733.728963312)","[(52.28659800409081, 4.867952201201235), (52.286456304090784, 4.867865101201142)]"
755894,osm_platform,0,Watercirkel,True,False,False,True,False,False,,,,,15.63,0.0,406848,406851,2023-07-25,"SRID=28992;LINESTRING(119602.492184721 477776.927320368,119603.919233759 477779.921311764,119606.627972601 477785.621042206,119609.198254134 477791.043597774)","[(52.28684700409102, 4.86842060120172), (52.28687400409102, 4.868441201201746), (52.28692540409105, 4.868480301201778), (52.28697430409107, 4.868517401201824)]"
755895,osm_platform,0,Seine,True,False,False,True,False,False,,,,,12.47,0.0,404894,404891,2023-07-25,"SRID=28992;LINESTRING(119466.234576183 477488.054285941,119461.810847363 477476.391929263)","[(52.28424200408944, 4.8664541011996345), (52.28413690408938, 4.866390501199559)]"
755897,osm_platform,0,Seine,True,False,False,True,False,False,,,,,0.91,0.0,404899,404900,2023-07-25,"SRID=28992;LINESTRING(119475.537329018 477472.154240469,119475.821382844 477473.016844978)","[(52.28409970408934, 4.866592101199757), (52.284107475004774, 4.866596173095519)]"
755901,osm_platform,0,Seine,True,False,False,True,False,False,,,,,5.18,0.0,404900,404901,2023-07-25,"SRID=28992;LINESTRING(119475.821382844 477473.016844978,119477.44176425 477477.937561342)","[(52.284107475004774, 4.866596173095519), (52.28415180408939, 4.8666194011997845)]"
755902,osm_platform,0,Seine,True,False,False,True,False,False,,,,,5.64,0.0,404901,404904,2023-07-25,"SRID=28992;LINESTRING(119477.44176425 477477.937561342,119479.31554652 477483.253783001)","[(52.28415180408939, 4.8666194011997845), (52.28419970408944, 4.866646301199813)]"
755903,osm_platform,0,Bankrashof,True,False,False,True,False,False,,,,,26.82,0.0,445557,445504,2023-07-25,"SRID=28992;LINESTRING(120146.316731909 479456.3321027,120121.650906707 479466.876075691)","[(52.30197520410005, 4.876217101210244), (52.30206840410011, 4.875854401209887)]"
755904,osm_platform,0,Logger,True,False,False,True,False,False,,,,,3.76,0.0,399290,399291,2023-07-25,"SRID=28992;LINESTRING(119013.811034064 477384.541317253,119017.338946195 477385.856223333)","[(52.28328230408888, 4.859835101192961), (52.28329435227289, 4.859886659670596)]"
755906,osm_platform,0,Bankrashof,True,False,False,True,False,False,,,,,2.16,0.0,445553,445557,2023-07-25,"SRID=28992;LINESTRING(120148.302518169 479455.483606246,120146.316731909 479456.3321027)","[(52.30196770409998, 4.876246301210274), (52.30197520410005, 4.876217101210244)]"
755908,osm_platform,0,Logger,True,False,False,True,False,False,,,,,5.51,0.0,399291,399294,2023-07-25,"SRID=28992;LINESTRING(119017.338946195 477385.856223333,119022.504397461 477387.781464956)","[(52.28329435227289, 4.859886659670596), (52.283311992781464, 4.859962149924314)]"
755909,osm_platform,0,Bankrashof,True,False,False,True,False,False,,,,,4.44,0.0,445653,445655,2023-07-25,"SRID=28992;LINESTRING(120118.240418927 479496.864311957,120122.355342037 479495.188539204)","[(52.30233770410024, 4.8758013012098385), (52.30232290410025, 4.875861801209906)]"
755910,osm_platform,0,Logger,True,False,False,True,False,False,,,,,0.57,0.0,399294,399295,2023-07-25,"SRID=28992;LINESTRING(119022.504397461 477387.781464956,119023.034780943 477387.979146882)","[(52.283311992781464, 4.859962149924314), (52.28331380408891, 4.859969901193104)]"
755911,osm_platform,0,Logger,True,False,False,True,False,False,,,,,10.06,0.0,399295,399307,2023-07-25,"SRID=28992;LINESTRING(119023.034780943 477387.979146882,119028.057159349 477389.845293899,119032.463708995 477391.482262202)","[(52.28331380408891, 4.859969901193104), (52.28333090408892, 4.86004330119317), (52.28334590408892, 4.860107701193233)]"
755914,osm_platform,0,Bankrashof,True,False,False,True,False,False,,,,,24.41,0.0,445655,445558,2023-07-25,"SRID=28992;LINESTRING(120122.355342037 479495.188539204,120144.956696873 479485.960940664)","[(52.30232290410025, 4.875861801209906), (52.30224140410018, 4.87619410121023)]"
755916,osm_platform,0,Logger,True,False,False,True,False,False,,,,,1.83,0.0,399244,399242,2023-07-25,"SRID=28992;LINESTRING(118982.424891132 477388.195031858,118980.756296997 477387.452226902)","[(52.283313089143476, 4.859374773821146), (52.28330630408891, 4.8593504011924855)]"
755917,osm_platform,0,Hoofdenburg,True,False,False,True,False,False,,,,,0.15,0.0,806779,806778,2023-07-25,"SRID=28992;LINESTRING(123062.66508354 478816.271450268,123062.541865021 478816.18573489)","[(52.29639968160981, 4.919032599350613), (52.29639890409659, 4.919030801252793)]"
755918,osm_platform,0,Logger,True,False,False,True,False,False,,,,,16.48,0.0,399251,399244,2023-07-25,"SRID=28992;LINESTRING(118997.494889082 477394.8631678,118982.625304223 477388.284249383,118982.424891132 477388.195031858)","[(52.283374004088955, 4.859594901192728), (52.28331390408893, 4.859377701192508), (52.283313089143476, 4.859374773821146)]"
755920,osm_platform,0,Hoofdenburg,True,False,False,True,False,False,,,,,3.12,0.0,806781,806779,2023-07-25,"SRID=28992;LINESTRING(123065.225179379 478818.052348001,123062.66508354 478816.271450268)","[(52.29641583589923, 4.919069958219549), (52.29639968160981, 4.919032599350613)]"
755922,osm_platform,0,Praam,True,False,False,True,False,False,,,,,1.31,0.0,151945,151943,2023-07-25,"SRID=28992;LINESTRING(118729.309482165 477020.03028248,118728.019698288 477020.237684279)","[(52.27998762504542, 4.855705122756995), (52.27998940408695, 4.855686201188651)]"
755923,osm_platform,0,Praam,True,False,False,True,False,False,,,,,18.45,0.0,151949,151945,2023-07-25,"SRID=28992;LINESTRING(118747.521642731 477017.101702804,118729.309482165 477020.03028248)","[(52.27996250408692, 4.855972301188939), (52.27998762504542, 4.855705122756995)]"
755924,osm_platform,0,Hoofdenburg,True,False,False,True,False,False,,,,,0.23,0.0,806782,806781,2023-07-25,"SRID=28992;LINESTRING(123065.411956732 478818.182277263,123065.225179379 478818.052348001)","[(52.29641701447005, 4.919072683818049), (52.29641583589923, 4.919069958219549)]"
755925,osm_platform,0,Praam,True,False,False,True,False,False,,,,,21.95,0.0,151851,151843,2023-07-25,"SRID=28992;LINESTRING(118719.248543901 477003.255917999,118697.707148755 477007.475131958)","[(52.27983620408683, 4.855559501188513), (52.27987270408684, 4.855243401188207)]"
755928,osm_platform,0,Hoofdenburg,True,False,False,True,False,False,,,,,1.04,0.0,806785,806782,2023-07-25,"SRID=28992;LINESTRING(123066.267094408 478818.777142786,123065.411956732 478818.182277263)","[(52.296422410414166, 4.919085162645239), (52.29641701447005, 4.919072683818049)]"
755930,osm_platform,0,Middenhoven/Brink,True,False,False,True,False,False,,,,,14.98,0.0,151014,151016,2023-07-25,"SRID=28992;LINESTRING(118479.386511764 477061.499309175,118487.773662254 477059.63489608,118493.948120269 477058.008363842)","[(52.280343804087146, 4.852038501185029), (52.28032760408715, 4.852161601185138), (52.28031339519047, 4.852252252423601)]"
755931,osm_platform,0,Middenhoven/Brink,True,False,False,True,False,False,,,,,1.66,0.0,151016,151017,2023-07-25,"SRID=28992;LINESTRING(118493.948120269 477058.008363842,118495.552079585 477057.5858342)","[(52.28031339519047, 4.852252252423601), (52.28030970408715, 4.852275801185255)]"
755933,osm_platform,0,Hoofdenburg,True,False,False,True,False,False,,,,,3.38,0.0,806789,806785,2023-07-25,"SRID=28992;LINESTRING(123069.039547014 478820.705763771,123066.267094408 478818.777142786)","[(52.29643990466323, 4.919125620428541), (52.296422410414166, 4.919085162645239)]"
755935,osm_platform,0,Middenhoven/Brink,True,False,False,True,False,False,,,,,19.15,0.0,150942,150911,2023-07-25,"SRID=28992;LINESTRING(118437.746576152 477083.136639432,118426.620819145 477085.644471935,118419.050976003 477087.280413892)","[(52.280535504087226, 4.851426001184421), (52.28055730408727, 4.851262701184253), (52.28057150408725, 4.851151601184141)]"
755936,osm_platform,0,Hoofdenburg,True,False,False,True,False,False,,,,,1.41,0.0,806793,806789,2023-07-25,"SRID=28992;LINESTRING(123070.195100454 478821.509609655,123069.039547014 478820.705763771)","[(52.29644719623187, 4.919142483171893), (52.29643990466323, 4.919125620428541)]"
755937,osm_platform,0,De Eindhoeve,True,False,False,True,False,False,,,,,20.36,0.0,149663,149542,2023-07-25,"SRID=28992;LINESTRING(118085.921117609 477023.850868564,118071.228722949 477015.726740096,118068.225131016 477013.790858279)","[(52.27997920408692, 4.846277101179248), (52.27990520408687, 4.846062701179018), (52.279887604086866, 4.846018901178977)]"
755939,osm_platform,0,Hoofdenburg,True,False,False,True,False,False,,,,,0.7,0.0,806795,806793,2023-07-25,"SRID=28992;LINESTRING(123070.767838754 478821.908027685,123070.195100454 478821.509609655)","[(52.29645081022272, 4.919150841021043), (52.29644719623187, 4.919142483171893)]"
755941,osm_platform,0,De Eindhoeve,True,False,False,True,False,False,,,,,23.04,0.0,149546,149665,2023-07-25,"SRID=28992;LINESTRING(118074.304751158 477001.762046287,118091.927278726 477012.034033349,118094.263609007 477013.262797772)","[(52.27977990408682, 4.846109301179058), (52.27987340408689, 4.846366401179331), (52.279884604086845, 4.846400501179353)]"
759869,osm_platform,0,Knooppunt Schiphol Oost,True,False,False,True,False,False,,,,,38.9,0.0,133912,134060,2023-07-25,"SRID=28992;LINESTRING(115438.552695624 480133.668384429,115459.260475466 480161.13060212,115461.976399666 480164.725095735)","[(52.307744304103615, 4.807120701141441), (52.307992604103745, 4.807421101141751), (52.308025104103734, 4.807460501141785)]"
759896,osm_platform,0,Knooppunt Schiphol Oost,True,False,False,True,False,False,,,,,37.01,0.0,134057,133911,2023-07-25,"SRID=28992;LINESTRING(115456.059687282 480168.544400481,115435.67186482 480141.858512254,115433.59036904 480139.137973808)","[(52.30805900410377, 4.807373301141703), (52.30781770410362, 4.807077501141389), (52.307793104103574, 4.807047301141359)]"
762346,osm_platform,0,,True,False,False,False,False,False,,,,,2.89,0.0,911515,911517,2023-07-25,"SRID=28992;LINESTRING(126682.743226158 482269.827695589,126684.741708047 482271.919526992)","[(52.32763660411491, 4.9718081013070154), (52.327655507257624, 4.971837241215595)]"
762347,osm_platform,0,,True,False,False,False,False,False,,,,,3.14,0.0,911517,911519,2023-07-25,"SRID=28992;LINESTRING(126684.741708047 482271.919526992,126686.179198231 482273.424162649,126686.932409361 482274.173297064)","[(52.327655507257624, 4.971837241215595), (52.327669104115, 4.97185820130707), (52.32767587570606, 4.971869187207601)]"
762348,osm_platform,0,,True,False,False,False,False,False,,,,,14.52,0.0,911519,911523,2023-07-25,"SRID=28992;LINESTRING(126686.932409361 482274.173297064,126697.224452096 482284.409634664)","[(52.32767587570606, 4.971869187207601), (52.32776840411502, 4.972019301307233)]"
762349,osm_platform,0,Provincialeweg,True,False,False,False,False,False,,,,,4.48,0.0,913018,913016,2023-07-25,"SRID=28992;LINESTRING(126735.662002017 482295.85383068,126732.549864402 482292.630313467)","[(52.327873235292294, 4.9725821830128725), (52.327844104115066, 4.97253680130776)]"
762350,osm_platform,0,Provincialeweg,True,False,False,False,False,False,,,,,20.27,0.0,914697,913018,2023-07-25,"SRID=28992;LINESTRING(126749.742030181 482310.434748173,126746.032057649 482306.595017913,126735.662002017 482295.85383068)","[(52.3280050041152, 4.972787501308008), (52.327970304115176, 4.9727334013079565), (52.327873235292294, 4.9725821830128725)]"
764145,osm_platform,0,,True,False,False,True,False,False,,,,,70.02,0.0,377064,377080,2023-07-25,"SRID=28992;LINESTRING(118166.704505524 487898.130870684,118171.140400918 487883.922088197,118187.697016887 487831.335207974)","[(52.37771520414504, 4.846271801183972), (52.37758780414492, 4.846338501184034), (52.377116304144664, 4.846587401184251)]"
764149,osm_platform,0,,True,False,False,True,False,False,,,,,69.6,0.0,377079,377036,2023-07-25,"SRID=28992;LINESTRING(118180.008408151 487829.434238094,118176.593903058 487839.996891874,118158.603207247 487895.665543433)","[(52.37709870414462, 4.846474701184148), (52.377193404144705, 4.846423401184092), (52.37769250414499, 4.846153101183856)]"
765118,osm_platform,0,,True,False,False,False,False,False,,,,,18.79,0.0,604867,604873,2023-07-25,"SRID=28992;LINESTRING(119700.240671524 488741.877940484,119719.032322975 488741.977181011)","[(52.38539890414948, 4.868703701206735), (52.3854010041495, 4.868979701207011)]"
769518,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,4.27,0.0,366963,366966,2023-07-25,"SRID=28992;LINESTRING(117642.898373888 489237.322164981,117647.170225031 489237.354946776)","[(52.38971540415211, 4.838430601176733), (52.389715989511124, 4.838493348030668)]"
769519,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,23.46,0.0,366966,367060,2023-07-25,"SRID=28992;LINESTRING(117647.170225031 489237.354946776,117670.634458051 489237.535009155)","[(52.389715989511124, 4.838493348030668), (52.38971920415212, 4.838838001177135)]"
769526,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,18.5,0.0,366975,367104,2023-07-25,"SRID=28992;LINESTRING(117654.878865351 489232.6916543,117673.374784647 489232.618418008)","[(52.389674604152056, 4.838607101176902), (52.38967520415202, 4.838878801177167)]"
769527,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,3.16,0.0,366984,366990,2023-07-25,"SRID=28992;LINESTRING(117659.939863624 489226.778315634,117663.097025984 489226.754420533)","[(52.389621804152014, 4.838682101176971), (52.38962180418337, 4.838728480240538)]"
769528,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,1.44,0.0,366990,367015,2023-07-25,"SRID=28992;LINESTRING(117663.097025984 489226.754420533,117664.536075935 489226.74352903)","[(52.38962180418337, 4.838728480240538), (52.389621804191634, 4.838749620043187)]"
769529,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,0.53,0.0,367015,367027,2023-07-25,"SRID=28992;LINESTRING(117664.536075935 489226.74352903,117665.063008064 489226.739540925)","[(52.389621804191634, 4.838749620043187), (52.38962180419374, 4.838757360734338)]"
769531,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,0.12,0.0,367027,367031,2023-07-25,"SRID=28992;LINESTRING(117665.063008064 489226.739540925,117665.181131575 489226.738646903)","[(52.38962180419374, 4.838757360734338), (52.38962180419416, 4.838759095981757)]"
769533,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,0.02,0.0,367028,367029,2023-07-25,"SRID=28992;LINESTRING(117665.163746154 489226.738778485,117665.179344088 489226.738660431)","[(52.38962180419408, 4.838758840588002), (52.3896218041941, 4.838759069723374)]"
769539,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,0.0,0.0,367029,367030,2023-07-25,"SRID=28992;LINESTRING(117665.179344088 489226.738660431,117665.182919062 489226.738633374)","[(52.3896218041941, 4.838759069723374), (52.389621804194135, 4.838759122240138)]"
769540,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,0.67,0.0,367031,367033,2023-07-25,"SRID=28992;LINESTRING(117665.181131575 489226.738646903,117665.853682082 489226.733556679)","[(52.38962180419416, 4.838759095981757), (52.38962180419588, 4.838768975822962)]"
769542,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,0.61,0.0,367033,367043,2023-07-25,"SRID=28992;LINESTRING(117665.853682082 489226.733556679,117666.467065612 489226.728914263)","[(52.38962180419588, 4.838768975822962), (52.38962180419682, 4.838777986494744)]"
769544,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,1.13,0.0,367043,367046,2023-07-25,"SRID=28992;LINESTRING(117666.467065612 489226.728914263,117667.599238204 489226.720345373)","[(52.38962180419682, 4.838777986494744), (52.3896218041967, 4.838794618235134)]"
769546,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,1.63,0.0,367046,367052,2023-07-25,"SRID=28992;LINESTRING(117667.599238204 489226.720345373,117669.23175265 489226.707989626)","[(52.3896218041967, 4.838794618235134), (52.389621804192366, 4.838818600052626)]"
769549,osm_platform,0,Amsterdam Sloterdijk,True,False,False,True,False,False,,,,,2.58,0.0,367052,367056,2023-07-25,"SRID=28992;LINESTRING(117669.23175265 489226.707989626,117671.810395628 489226.688473071)","[(52.389621804192366, 4.838818600052626), (52.38962180417569, 4.838856480602767)]"
